	Energy	Entropy	Label
43698	0.17220821125	2.7261928910214013	F
43699	0.15667919625	2.811963469691432	F
43700	0.15065777375	2.854671910887028	F
43701	0.15058784375	2.856427576094571	F
43702	0.1504599225	2.857993029115576	F
43703	0.14997019624999997	2.8553351205420796	F
43704	0.17211711624999998	2.7265707537341735	F
43705	0.16782661	2.745825936092076	F
43706	0.15506168875	2.8217299875920165	F
43707	0.15652298874999998	2.8116742530440577	F
43708	0.17016298375	2.7363041023237993	F
43709	0.17282741625000003	2.7327529101874912	F
43710	0.14977420375	2.8562466911930136	F
43711	0.174513505	2.728704296125979	F
43712	0.16967554500000004	2.7394518988566197	F
43713	0.150029615	2.8528158481036066	F
43714	0.14983961875000001	2.8554182788084086	F
43715	0.14961971624999998	2.854684269388059	F
43716	0.1729369425	2.7341236108287554	F
43717	0.17012050375	2.7359124799515473	F
43718	0.2473432075	2.4248909996403745	F
43719	0.15879994625	2.7983194098496824	F
43720	0.173348735	2.720115934802503	F
43721	0.17213083875000001	2.7322378240195704	F
43722	0.2469067425	2.423453560641149	F
43723	0.16744965750000002	2.7473608660697715	F
43724	0.16894688000000002	2.743781974008834	F
43725	0.15065893375	2.8522422250274575	F
43726	0.17719130249999998	2.701277807423433	F
43727	0.14964748374999998	2.8582948462420514	F
43728	0.15750989999999998	2.807980574108351	F
43729	0.1694450425	2.7367213840047375	F
43730	0.15580678125	2.8177777778433737	F
43731	0.15874351125	2.7964839538890525	F
43732	0.1567905025	2.8128975281846698	F
43733	0.16858717874999996	2.744181595439991	F
43734	0.1532089475	2.833847983623326	F
43735	0.17072638	2.734380891743897	F
43736	0.15062793	2.853176468772587	F
43737	0.1556699325	2.8177230296511073	F
43738	0.16789345125	2.7487440780244716	F
43739	0.1995596975	2.5953173401691525	F
43740	0.173488945	2.7213196928341485	F
43741	0.17017531625	2.73501618697042	F
43742	0.14955181	2.857645472709904	F
43743	0.15093319	2.855159252764598	F
43744	0.17231986	2.7306115314056765	F
43745	0.1581204375	2.8020933016153577	F
43746	0.153154545	2.832499488966848	F
43747	0.17064063375000002	2.73696797943386	F
43748	0.17169857749999998	2.7378205649674925	F
43749	0.15053684500000003	2.855582064724813	F
43750	0.15622871875	2.8131968112307693	F
43751	0.17352441375	2.72762185096753	F
43752	0.15586397000000002	2.8161711491728942	F
43753	0.15817962874999997	2.801054246700378	F
